00110000100010001110100100111100000010001000000010;0;0.555001618962;-1;-1;0
00110000100010001110100100110100000010001000000010;4;0.572867279822;28;28;0
00110001100010001110100100110100000010001000000010;5;0.575817867795;7;7;0
00111001110010001110100100110100000010001000000010;8;0.578418969353;4;9;1
00111001100010001110100100110100000010001000000010;19;0.615482138812;9;9;0
00111001100010111110100100110100000010001000000010;666;0.631028160430;13;16;1
00111001100010110110100100110100000010001000000010;758;0.637662765271;16;16;0
00111001100010110110100100110100000111111101110110;2148;0.645995825029;34;48;1
00111001100010110110100100110100010111111101110110;2159;0.657351307886;33;33;0
00111001100010110110100101110100010111111101110110;2185;0.661719866983;25;25;0
00111001100010110110101110100010110111111101110110;3985;0.673835596877;20;34;1
00111001101011110110101110100010110111111101110110;17851;0.683501556070;9;14;1
00111000001011110110101110100010110111111101110110;41650;0.696557805984;7;8;1
