00110000100010001110100100111100000010001000000010;0;0.555001618962;-1;-1;0
00110000100010001110000100111100000010001000000010;1;0.560114257298;20;20;0
00110000100010001110000110111100000010001000000010;3;0.564364854081;24;24;0
00110000100010001110000010111100000010001000000010;5;0.566523182758;23;23;0
00110000110010001110000010111100000010001000000010;7;0.583204340601;9;9;0
00110000010010001110000010111100000010001000000010;13;0.619438989637;8;8;0
00110000010010001110000010111101111010001000000010;38;0.623723281586;31;34;1
00110000010010001111000010111101111010001000000010;39;0.661402946646;19;19;0
00110100010010001111000010111101111010001000000010;90;0.662138299375;5;5;0
00110100110010001111000010111101111010001000000010;125;0.682738570824;8;8;0
10110100110010001111000010111101111010001000000010;147;0.709955894803;0;0;0
