00110000100010001110100100111100000010001000000010;0;0.555001618962;-1;-1;0
00110000100010001110100100011100000010001000000010;1;0.556085643347;26;26;0
00110010100010001110100100011100000010001000000010;11;0.567936968919;6;6;0
00110010100010001110100100011100010010001000000010;17;0.582792270427;33;33;0
00110010100000001110100100011100010010001000000010;19;0.609138808413;12;12;0
00110010100000001110100100011100010010011000000010;23;0.638002717317;39;39;0
00110010100000001110100100011100010010011001000010;57;0.640291298526;43;43;0
00110010100000001110100100001100010010011001000010;60;0.661587584820;27;27;0
00110010100000001111101101001100010010011001000010;5112;0.662481640476;17;27;1
00110010100000001111101101101100010010011001000010;5189;0.667270354148;26;26;0
00110010100000001010010000101100010010011001000010;16044;0.678376798759;17;25;1
00111111111010111010010000101100010010011001000010;16308;0.679845605027;4;15;1
00011111111010111010010000101100010010011001000010;16349;0.691655449761;2;2;0
