00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00100000000000000000000000000000000000000000000000;2;0.601589335120;2;2;0
00100000000000000000000010000000000000000000000000;3;0.629575928603;24;24;0
00100000000000000000000010100000000000000000000000;8;0.631228037072;26;26;0
00100000000000000000000110100000000000000000000000;9;0.638690299773;23;23;0
00100000000000000000000110110000000000000000000000;42;0.649359819446;27;27;0
00100000000000000000000111110000000000000000000000;131;0.657709244144;25;25;0
00100000000000000000000101110000000000000000000000;194;0.660436852910;24;24;0
00100000000000000000000101110001111111110000000000;50352;0.665149022604;31;39;1
00100000000000000000000101110001111111111000000000;50355;0.683881925169;40;40;0
00100000000000000000010101110001111111111000000000;50393;0.687266387030;21;21;0
00100000000010000000010101110001111111111000000000;50463;0.687316457838;12;12;0
00100000001010000000010101110001111111111000000000;50516;0.695384894440;10;10;0
00100000001010000000010101110001111111111011110000;61596;0.710582818515;42;45;1
00100000001010000000010101110001111111011011110000;61768;0.716118591407;38;38;0
