00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000100000000000000000000000000000000000;8;0.584811386133;14;14;0
01000000000000100000000000000000000000000000000000;27;0.588381652203;1;1;0
01000000000000100001000000000000000000000000000000;36;0.608344100904;19;19;0
01111111111111111101000000000000001110111111111111;8792;0.609927236852;34;17;1
01111111111111111101010000000000001110111111111111;8798;0.613608401387;21;21;0
10100000001000000000100000000000010001111111111110;51928;0.628784945229;11;9;1
10100000001000000000100111100000010001111111111110;268485;0.648909970256;23;26;1
11100000001000000000100111100101000000000000111011;331782;0.649977372508;28;2;1
11100000001000000000011011100101000000000000111011;446681;0.656404157456;17;26;1
