00110000100010001110100100111100000010001000000010;0;0.555001618962;-1;-1;0
00110010100010001110100100111100000010001000000010;3;0.555274101726;6;6;0
00110010100010001110100101111100000010001000000010;5;0.575700203970;25;25;0
00110010100010001110100001111100000010001000000010;21;0.578695034515;23;23;0
00110010100010001100100001111100000010001000000010;22;0.601755277357;18;18;0
00110010100010001100100011111100000010001000000010;52;0.615495600410;24;24;0
00111010100010001100100011111100000010001000000010;84;0.623811310252;4;4;0
00111010100010001100100011111100010010001000000010;134;0.629439776106;33;33;0
00111010100010001100100011111100010010001000010010;143;0.632268644484;45;45;0
00111010100010001100100011111100010010011000010010;145;0.650012550908;39;39;0
