00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000001000000000000000000000000000;9;0.585984220414;22;22;0
00000000000000000000001001000000000000000000000000;40;0.596329860378;25;25;0
00000001000000000000001001000000000000000000000000;52;0.600395024177;7;7;0
00000001000000000000001001010000000000000000000000;64;0.601307777595;27;27;0
00000001000000000000001001010000000000000001000000;76;0.612094506934;43;43;0
00000001000000000000001001010000000000000001000100;96;0.649042567578;47;47;0
00000001000011000000001001010000000000000001000100;3257;0.652027473521;12;13;1
11100001000011000000001001010000000000000001000101;13197;0.664424301127;49;2;1
11100001000011000000001001010000000000001001000101;13304;0.681760646264;40;40;0
