00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000000010000000000000000000000000;1;0.599313394380;24;24;0
00000010000000000000000010000000000000000000000000;8;0.605240954498;6;6;0
00000010000000000000000011000000000000000000000000;17;0.617494330908;25;25;0
00000010000000000000000011000000100000000000000000;26;0.619438109854;32;32;0
00000111111111111010000011000000100000000000000000;40783;0.626626529650;5;18;1
00000111111111111010000011000000000000000000000000;40796;0.628902425556;32;32;0
00000111111111111000000011000000000000000000000000;40831;0.642073049574;18;18;0
00000111011111111000000011000000000000000000000000;40855;0.643775556266;8;8;0
00000101011111111000000011000000000000000000000000;40878;0.662759322199;6;6;0
00000101011110111000000011000000000000000000000000;40885;0.663658799475;13;13;0
00000101011110111011111111000000000000000000000000;75901;0.666236672116;17;24;1
00000000100001010011111111000000000000000000000000;147728;0.668509839675;5;16;1
00000000100001010011111101000000000000000000000000;147745;0.668670685044;24;24;0
