00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000001000000000000000000000000000;6;0.585984220414;22;22;0
00000001000000000000001000000000000000000000000000;7;0.587866548257;7;7;0
00000001000000000000001000000000000010000000000000;14;0.600362696340;36;36;0
01000001000000000000001000000000000010000000000000;22;0.645735984606;1;1;0
01000001000000000000001000000000000010000001000000;187;0.659638713049;43;43;0
01000011110100000000001000000000000010000001000000;54980;0.663533042829;6;11;1
01000011110100000000001000000000000010000000000000;54986;0.672360845205;43;43;0
01000011110100000000001000000000000010000011111110;147307;0.675901058864;42;48;1
01000011110100000000001000000000000010001000000011;808272;0.690572208385;40;49;1
01111111110100000000001000000000000010001000000011;891214;0.690847189990;2;5;1
