00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000000000000000100000000000000000;1;0.586448794280;32;32;0
00000000000000000000000010000000100000000000000000;25;0.590451707537;24;24;0
00000000000000000000000110000000100000000000000000;56;0.608338350043;23;23;0
00000001000000000000000110000000100000000000000000;62;0.610340148197;7;7;0
01000001000000000000000110000000100000000000000000;71;0.611217843560;1;1;0
01000001000000000000000110000000100000000000001000;78;0.614794766705;46;46;0
01000001000000000000000110000000100000000010001000;79;0.636672130151;42;42;0
01000001000100000000000110000000100000000010001000;229;0.638624372538;11;11;0
01000001000100000010000110000000100000000010001000;234;0.640945454464;18;18;0
01000001100100000010000110000000100000000010001000;366;0.652067191066;8;8;0
01000001100100000010000110000000100000000101001000;23905;0.665908976349;41;43;1
