00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000000010000000000000000000000000;3;0.599313394380;24;24;0
00000000000000000000000011000000000000000000000000;32;0.603723890643;25;25;0
00000000000000000000010011000000000000000000000000;100;0.616275022484;21;21;0
00000001000000000000010011000000000000000000000000;110;0.633704441857;7;7;0
01000001000000000000010011000000000000000000000000;155;0.643661993585;1;1;0
01000001100000000000010011000000000000000000000000;176;0.649145328556;8;8;0
01000001100000000000010011000000000000001000000000;223;0.664287273904;40;40;0
01000001100000000000010011000000000100001000000000;232;0.672561975928;35;35;0
01000001100000000000010011000000100100001000000000;267;0.675968807980;32;32;0
