00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000010000000000000000000000000000000000000;1;0.580854153512;12;12;0
00000000000010000000000000000000000000000000000001;3;0.599970788443;49;49;0
00000000000010000000010000000000000000000000000001;4;0.622055720092;21;21;0
00000000000010000000010000000000000000001000000001;5;0.625183011491;40;40;0
00000000000010000000010100000000000000001000000001;11;0.627446122182;23;23;0
10000000000010000000010100000000000000001000000001;14;0.631831811448;0;0;0
10000000000010000000010100001000000000001000000001;21;0.657804986414;28;28;0
10000010000010000000010100001000000000001000000001;22;0.668749627000;6;6;0
10000010000010000000010100001000000000001001000001;33;0.677198191321;43;43;0
10000010000110000000010100001000000000001001000001;41;0.690746182078;11;11;0
10000010000110000000010100001000100000001001000001;44;0.699835816668;32;32;0
11000010000110000000010100001000100000001001000001;65;0.710680295010;1;1;0
00011010000110000000010100001000100000001001000111;20063;0.712956134320;47;4;1
00011010000110000001101011001000100000001001000111;21271;0.717085585844;19;25;1
00011010000110000001101001001000100000001001000111;21301;0.732579902882;24;24;0
00011010000110000001101000001000100000001001000111;21314;0.735382992930;25;25;0
00011010000110000001101000001000101111001001000111;80421;0.736162321612;34;37;1
00011010000110000001101000001000001111001001000111;80426;0.737608114061;32;32;0
00011010000110000001101000001000011000011001000111;214911;0.737831273152;32;40;1
00011010000110000001101000001000011000010001000111;214919;0.738903657048;40;40;0
