00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000000000001000000000000000000000000;4;0.616172120579;25;25;0
00000000000000000000001001000000000000000000000000;8;0.619914047942;22;22;0
00000000000000000000001000000000000000000000000000;11;0.620972277858;25;25;0
00000000000000000000001000000000100000000000000000;17;0.626453830584;32;32;0
00000000000000000000001000000000100000000000000010;26;0.641863671142;48;48;0
00000000000000000000001000000000100000100000000010;66;0.645060010434;38;38;0
00000000000010000000001000000000100000100000000010;73;0.646533300936;12;12;0
00000000000010000000001000000000100001100000000010;87;0.666713513605;37;37;0
00000000000010000000101000000000100001100000000010;136;0.669050245019;20;20;0
00000000000010000000101000001000100001100000000010;143;0.669672633563;28;28;0
00000000000010000000101000001000100000100000000010;144;0.674555988402;37;37;0
00010000000010000000101000001000100000100000000010;146;0.678310910006;3;3;0
00010000000010000000101000001000100000100101111111;48935;0.678501701559;41;49;1
00010000000010000000101000001000100000100101101111;48966;0.681670713872;45;45;0
00010000000010000000101000001000100000100101100111;48992;0.684547145061;46;46;0
00010000000010000000101000001000100000100101100011;49007;0.693477560437;47;47;0
10010000000010000000101000001000100000101001110010;79467;0.706878471126;40;0;1
10110000000010000000101000001000100000101001110010;79485;0.738693392248;2;2;0
