00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000010000000000000000000000000000000;2;0.582624878940;18;18;0
00000000000000000010000000000000100000000000000000;15;0.586215588546;32;32;0
00000010000000000010000000000000100000000000000000;21;0.593468680714;6;6;0
00000010000000000011101111111111111000000000000000;9385;0.612115676297;18;35;1
00000010000000000011101101111111111000000000000000;9438;0.616242161410;24;24;0
00000010000000000011101101111111111000010000000000;9483;0.620538962977;39;39;0
00000010000000000011101101111101111000010000000000;9500;0.626723292725;30;30;0
00000010000000000011101101111101111010010000000000;9503;0.631847228311;36;36;0
00000010000000000011101101111100111010010000000000;9510;0.666324024874;31;31;0
