00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000000010000000000000000000000000000000;6;0.582624878940;18;18;0
00000000000000000010000000000000000010000000000000;9;0.589317525881;36;36;0
00000000000000001010000000000000000010000000000000;22;0.592454042655;16;16;0
00000000000000001010000000000000000010000000000010;27;0.603035502910;48;48;0
00000000000000001010000000000000100010000000000010;38;0.616259826075;32;32;0
00000000000000001010000000100000100010000000000010;42;0.638479317547;26;26;0
00000000000000001010000000100000100011000000000010;128;0.646642933687;37;37;0
01000000000000001010000000100000100011000000000010;154;0.657546092494;1;1;0
01000000000001011110000000100000100011000000000010;50047;0.658857970572;13;17;1
01000011100001011110000000100000100011000000000010;98337;0.660411210917;6;8;1
01000011100001011010000000100000100011000000000010;98338;0.662495513038;17;17;0
01000011100001010010000000100000100011000000000010;98445;0.663311200116;16;16;0
01000010100001010010000000100000100011000000000010;98492;0.664082075639;7;7;0
01000001111010010010000000100000100011000000000010;118901;0.676915009449;6;13;1
01000011111010010010000000100000100011000000000010;118914;0.698618992706;6;6;0
