00000000000000000000000000000000000000000000000000;0;0.575776246859;-1;-1;0
00000000000000100000000000000000000000000000000000;2;0.575812847342;14;14;0
00000010000000100000000000000000000000000000000000;14;0.587774673136;6;6;0
00000010000000100001000000000000000000000000000000;41;0.601272983058;19;19;0
00000010000000100001000000100000000000000000000000;50;0.601448761114;26;26;0
00000010000000111101111000100000000000000000000000;1594;0.619112151581;14;23;1
00000010000000011101111000100000000000000000000000;1606;0.626743665965;14;14;0
00000010001000011101111000100000000000000000000000;1636;0.645287528208;10;10;0
00000010001000011101111000100000000000000000100000;1672;0.654908822065;44;44;0
00000010001000011101111000100000000000000000110000;1715;0.656783809483;45;45;0
00000010001000011101111000100000000001100000110000;149837;0.661393761999;37;38;1
00010111001000011101111000100000000001100000110000;216712;0.662404171174;3;7;1
00010111001000011101111000100000000111100110110000;355546;0.674569673750;35;42;1
